FileName,Dataset,text,label2a,split,Sentiment,Original FileName,Starting,Ending
common_voice_en_18163186,Common Voice,But you are joking.,0,0,neutral,,,
common_voice_en_162001,Common Voice,"""My name is Melchizedek,"" said the old man.",0,0,positive,,,
common_voice_en_588228,Common Voice,"Last week, I went hiking in the mountains.",0,0,neutral,,,
common_voice_en_17644061,Common Voice,"She expects that her birthday cake should be pink, not purple.",0,0,negative,,,
common_voice_en_18412130,Common Voice,The railway station is just off the roundabout,0,0,neutral,,,
common_voice_en_18102127,Common Voice,As sick as a dog.,0,0,negative,,,
common_voice_en_40240,Common Voice,It was faintly marked with transverse stripes and slightly flattened from the perfect round.,0,0,negative,,,
common_voice_en_17897887,Common Voice,What was she to do?,0,0,negative,,,
common_voice_en_590213,Common Voice,Play the latest Bobby Darin.,0,0,positive,,,
common_voice_en_22916120,Common Voice,Burma and her boyfriend have sex on the beach while her friends go skinny-dipping.,0,0,positive,,,
test_dia203_utt11,MELD,"Awww, stop. Come on. Now go shave that head!",0,0,neutral,,,
p271_045_mic1,VCTK,"Among them are many criminals.
",0,0,negative,,,
common_voice_en_192804,Common Voice,Don't you know that girl's very sick?,0,0,negative,,,
common_voice_en_17969743,Common Voice,Screen the porch with woven straw mats.,0,0,positive,,,
common_voice_en_628056,Common Voice,Hires two personal trainers and make one of them train the other one.,0,0,negative,,,
common_voice_en_18708668,Common Voice,The only Vauxhall badging was on the hub caps and steering wheel.,0,0,negative,,,
common_voice_en_18455876,Common Voice,Are they selling faggots as well as sausages?,0,0,negative,,,
common_voice_en_664672,Common Voice,"Our bitch had puppies, do you want one?",0,0,positive,,,
common_voice_en_17385082,Common Voice,"When the game is still undecided after sixty minutes, overtime begins.",0,0,neutral,,,
common_voice_en_17916770,Common Voice,"In another year, maybe I can help.",0,0,neutral,,,
p285_319_mic1,VCTK,"Off with their heads.
",0,0,negative,,,
common_voice_en_22197783,Common Voice,It forms part of the West Lizard Site of Special Scientific Interest.,0,0,neutral,,,
common_voice_en_23677413,Common Voice,"Ayllu solidarity is a combination of kinship and territorial ties, as well as symbolism.",0,0,positive,,,
common_voice_en_181559,Common Voice,They're forming Clubs.,0,0,positive,,,
common_voice_en_17857116,Common Voice,"Yesterday, he went to an STD clinic to test for herpes.",0,0,negative,,,
common_voice_en_30349,Common Voice,Monkeys smile when they are scared.,0,0,positive,,,
common_voice_en_22089491,Common Voice,All but two of the examples below predate Queen Anne.,0,0,neutral,,,
common_voice_en_19249059,Common Voice,The other fourteen campuses are two-year campuses referred to collectively as the University College.,0,0,positive,,,
common_voice_en_20834334,Common Voice,"There are five hostels on campus, three for boys and two for girls.",0,0,positive,,,
common_voice_en_20496019,Common Voice,"Eventually though he repeated the age-old error, he spent far more than he collected.",0,0,negative,,,
common_voice_en_18653229,Common Voice,He would jerk the cord unwittingly.,0,0,negative,,,
common_voice_en_342425,Common Voice,He sent the boy on a short errand.,0,0,neutral,,,
common_voice_en_20715959,Common Voice,The appropriate Gedling ward is called Netherfield and Colwick.,0,0,positive,,,
common_voice_en_18583254,Common Voice,Sneak back to your room and barricade the door.,0,0,negative,,,
common_voice_en_20877775,Common Voice,"I keep arranging until the cows come home, which is sometimes a weakness.",0,0,neutral,,,
common_voice_en_108718,Common Voice,This is my last chance.,0,0,neutral,,,
common_voice_en_17289122,Common Voice,"Yesterday, he went to an STD clinic to test for herpes.",0,0,negative,,,
LJ018-0082,LJ Speech,he had yielded to an irresistible impulse to kill him.,0,0,negative,,,
common_voice_en_23950657,Common Voice,All songs produced and arranged by Sly Stone for Fresh Productions.,0,0,positive,,,
p232_315_mic1,VCTK,"Kids are terrible.
",0,0,negative,,,
common_voice_en_625784,Common Voice,"When the simum ceased to blow, everyone looked to the place where the boy had been.",0,0,neutral,,,
common_voice_en_1757654,Common Voice,Rake the rubbish up and then burn it.,0,0,negative,,,
common_voice_en_17147862,Common Voice,Don't spank your kids!,0,0,negative,,,
LJ033-0166,LJ Speech,"Among other tests, the paper and tape were submitted to fiber analysis and spectrographic examination.",0,0,neutral,,,
p307_332_mic1,VCTK,"I am not obsessed with sex.
",0,0,negative,,,
common_voice_en_20834204,Common Voice,It impounds the Tellico Reservoir.,0,0,negative,,,
common_voice_en_19343125,Common Voice,They don't understand and are too old to grasp the feeling.,0,0,negative,,,
common_voice_en_24196,Common Voice,"""Who told you that?"" asked the boy, startled.",0,0,negative,,,
common_voice_en_17296927,Common Voice,"""We havenÔÇÖt reached our target yet"", said the boss.",0,0,neutral,,,
common_voice_en_19696006,Common Voice,"The ground is rocky, mainly consisting of gneiss rock.",0,0,negative,,,
common_voice_en_588134,Common Voice,Are you going to live with your mother?,0,0,positive,,,
common_voice_en_21998311,Common Voice,"Towns on the bay include Morro Bay, Baywood Park-Los Osos, and Cayucos.",0,0,positive,,,
p275_118_mic1,VCTK,"It is rubbish.
",0,0,negative,,,
common_voice_en_21430263,Common Voice,"It is a short reprise of ""Dick"".",0,0,negative,,,
common_voice_en_531126,Common Voice,Let me comb your hair.,0,0,positive,,,
common_voice_en_563142,Common Voice,They rode for the entire day.,0,0,neutral,,,
common_voice_en_23719445,Common Voice,Weathering of the chalk has created a characteristic soil known as rendzina.,0,0,negative,,,
common_voice_en_607647,Common Voice,"But he kept quiet, because he had heard what the alchemist said to the monk.",0,0,positive,,,
common_voice_en_18840545,Common Voice,"He is buried in Forest Hill Cemetery in Ann Arbor, Michigan.",0,0,neutral,,,
common_voice_en_17356336,Common Voice,"Yesterday, he went to an STD clinic to test for herpes.",0,0,negative,,,
common_voice_en_160560,Common Voice,You've got lipstick all over your mouth.,0,0,negative,,,
common_voice_en_17345314,Common Voice,"Well, what do you want?",0,0,neutral,,,
common_voice_en_690030,Common Voice,Say hello to New York for me.,0,0,positive,,,
common_voice_en_122654,Common Voice,A cloud of dust stung his tender eyes.,0,0,negative,,,
common_voice_en_480877,Common Voice,Policemen are investigating in this case.,0,0,positive,,,
common_voice_en_33516,Common Voice,Dmitry helped me with my homework.,0,0,positive,,,
common_voice_en_173320,Common Voice,I heard a faint movement under my feet.,0,0,negative,,,
common_voice_en_22131754,Common Voice,"She begs him to go, but certain that she desires him, he rapes her.",0,0,negative,,,
common_voice_en_22213455,Common Voice,"But the father doesn't speak Italian, observed the mother.",0,0,negative,,,
common_voice_en_23361216,Common Voice,"At one time or another, it influenced most of the Asian continent.",0,0,positive,,,
common_voice_en_22204872,Common Voice,no,0,0,negative,,,
common_voice_en_22091420,Common Voice,one,0,0,positive,,,
common_voice_en_14670,Common Voice,Are you really Fred's brother?,0,0,neutral,,,
common_voice_en_19499354,Common Voice,The system provides enhanced force protection against a broad array of third-dimension threats.,0,0,positive,,,
dev_dia26_utt15,MELD,Did it ever occur to you that I might just be that stupid?,0,0,negative,,,
common_voice_en_18094907,Common Voice,Children and fools speak truth.,0,0,positive,,,
common_voice_en_20931173,Common Voice,Black women have twice the risk for sex cord-stromal tumors compared to non-Black women.,0,0,negative,,,
common_voice_en_19671418,Common Voice,"He then settled at Amsterdam, intending to practice medicine.",0,0,neutral,,,
common_voice_en_683871,Common Voice,I'd die for either of you.,0,0,positive,,,
common_voice_en_22773276,Common Voice,Procopius states that he was a very special friend of the Emperor Anastasius.,0,0,positive,,,
common_voice_en_20928723,Common Voice,A cube of butter thrust into its split top glows intermittently.,0,0,neutral,,,
common_voice_en_19571531,Common Voice,"Conversely, Jews have also critiqued the practice.",0,0,negative,,,
common_voice_en_401896,Common Voice,Save a thief from the gallows and he will cut your throat,0,0,negative,,,
common_voice_en_17932257,Common Voice,Stop whistling and watch the boys march.,0,0,positive,,,
common_voice_en_499360,Common Voice,Jerk that dart from the cork target.,0,0,negative,,,
common_voice_en_22244428,Common Voice,I wear the ring.,0,0,positive,,,
common_voice_en_118718,Common Voice,People continued to come and go from the baker's shop.,0,0,neutral,,,
common_voice_en_23929806,Common Voice,"If he messed with you, you were messed.",0,0,positive,,,
common_voice_en_18627812,Common Voice,"ÔÇÿThatÔÇÖs just what I complain of,ÔÇÖ said Humpty Dumpty.",0,0,negative,,,
common_voice_en_597760,Common Voice,But in his heart he knew that it did matter.,0,0,positive,,,
common_voice_en_18954959,Common Voice,The shape of the vessel has been designed to reduce radar signature.,0,0,negative,,,
common_voice_en_175023,Common Voice,I've watched you grow up from a little boy.,0,0,positive,,,
common_voice_en_8880040,Common Voice,A fool uttereth all his mind.,0,0,negative,,,
common_voice_en_17725338,Common Voice,"Jerk the cord, and out tumbles the gold.",0,0,negative,,,
common_voice_en_18074540,Common Voice,As sick as a dog.,0,0,negative,,,
common_voice_en_23781795,Common Voice,"His father was originally from Cuba, and his mother from New Orleans.",0,0,positive,,,
common_voice_en_18436450,Common Voice,Earth and gravel seemed to fill the pan.,0,0,negative,,,
common_voice_en_23843757,Common Voice,The Asian Tour also co-sanctions tournaments with the Japan Golf Tour.,0,0,negative,,,
p232_016_mic1,VCTK,"The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky. 
",0,0,positive,,,
common_voice_en_19148876,Common Voice,This can also arise when the council members divide on other than party lines.,0,0,negative,,,
common_voice_en_24841,Common Voice,How are you doing?,0,0,negative,,,
common_voice_en_28948,Common Voice,In a little while.,0,0,negative,,,
common_voice_en_20668492,Common Voice,She was the daughter of Josiah and Sarah Wedgewood.,0,0,positive,,,
common_voice_en_18862300,Common Voice,Nemed kills them before dawn the next morning.,0,0,negative,,,
common_voice_en_21341670,Common Voice,"While in Washington, he was presented the Medal of Honor by President Truman.",0,0,positive,,,
common_voice_en_15781939,Common Voice,It's wicked how Lara neglects her pussy cat.,0,0,negative,,,
common_voice_en_17344144,Common Voice,"Soon ripe, soon rot.",0,0,negative,,,
train_dia629_utt1,MELD,"Carol, we've been through this before, ok?",0,0,positive,,,
common_voice_en_21106028,Common Voice,"The first four states are Rupa or, materially-oriented.",0,0,negative,,,
common_voice_en_656160,Common Voice,"The manufacturer called this helicopter ""tiger"".",0,0,negative,,,
common_voice_en_18260997,Common Voice,The Beta version will be released soon.,0,0,neutral,,,
common_voice_en_15735785,Common Voice,The motorcycle made loud noise.,0,0,negative,,,
common_voice_en_557525,Common Voice,The boy went to look for the Englishman.,0,0,neutral,,,
common_voice_en_17259618,Common Voice,"For example, Colombia, Chile, Argentina and Venezuela.",0,0,negative,,,
common_voice_en_656377,Common Voice,You wouldn't want to kill anybody.,0,0,negative,,,
common_voice_en_624107,Common Voice,Don't you like her?,0,0,neutral,,,
common_voice_en_17277411,Common Voice,"If you can't help, don't hinder.",0,0,neutral,,,
common_voice_en_18608568,Common Voice,"A threatening, murderous, dangerous fellow.",0,0,negative,,,
test_dia55_utt1,MELD,"I mean, you live alone, you don't walk around naked.",0,0,neutral,,,
common_voice_en_609964,Common Voice,We had to rush down the minute it happened!,0,0,negative,,,
common_voice_en_627346,Common Voice,That sounds like their problem.,0,0,negative,,,
common_voice_en_17728812,Common Voice,The cat knows well whose lips she licks.,0,0,positive,,,
p318_388_mic1,VCTK,"I was released after six days.
",0,0,neutral,,,
common_voice_en_150844,Common Voice,"Yeah, I'm talking to you.",0,0,positive,,,
common_voice_en_22296886,Common Voice,"He is a curer of stupidity in man, mentioned in ""Bereshith Rabba"".",0,0,negative,,,
common_voice_en_601667,Common Voice,"Can you find me the novel, Literacy?",0,0,positive,,,
common_voice_en_684843,Common Voice,"Then suddenly, they kneel and die.",0,0,negative,,,
common_voice_en_504617,Common Voice,Let me out of here!,0,0,negative,,,
