FileName,Dataset,FileName,text,label2a,split,Sentiment,Original FileName,Starting,Ending
common_voice_en_24014528,Common Voice,common_voice_en_24014528,The highest scoring competitor at the end of the series is named World Champion.,0,0,positive,,,
common_voice_en_17399488,Common Voice,common_voice_en_17399488,"If you lie down with dogs, you'll get up with fleas.",0,0,negative,,,
train_dia819_utt18,MELD,train_dia819_utt18,ThatÔÇÖs right! You lose sucker!!  Please still marry me.,0,0,positive,,,
common_voice_en_54520,Common Voice,common_voice_en_54520,"There, the alchemist separated the disk into four parts.",0,0,negative,,,
common_voice_en_17297124,Common Voice,common_voice_en_17297124,"By all means, it's just down the hallway.",0,0,negative,,,
common_voice_en_793059,Common Voice,common_voice_en_793059,His grandfather was an abusive alcoholic.,0,0,neutral,,,
common_voice_en_18043698,Common Voice,common_voice_en_18043698,A poor man is better than a liar.,0,0,negative,,,
common_voice_en_19827795,Common Voice,common_voice_en_19827795,The recreation area comprises three separate units.,0,0,positive,,,
common_voice_en_631384,Common Voice,common_voice_en_631384,"Yours sincerely, satan.",0,0,negative,,,
common_voice_en_670249,Common Voice,common_voice_en_670249,"""You're the one who may die,"" the alchemist said.",0,0,positive,,,
common_voice_en_20322302,Common Voice,common_voice_en_20322302,Antique singing bowls are known for producing multiple harmonic partials or multiphonics.,0,0,positive,,,
train_dia553_utt20,MELD,train_dia553_utt20,"Really, y?óÔé¼Ôäóthink so? I don?óÔé¼Ôäót..",0,0,negative,,,
common_voice_en_18033985,Common Voice,common_voice_en_18033985,"What is it, boss?",0,0,negative,,,
common_voice_en_18341326,Common Voice,common_voice_en_18341326,"Give yourself a pat on the back, you deserve it.",0,0,positive,,,
common_voice_en_19656557,Common Voice,common_voice_en_19656557,"It is long, and is mostly two lanes and controlled access.",0,0,neutral,,,
common_voice_en_21112102,Common Voice,common_voice_en_21112102,"Rather, rehabilitation is an individualized process that will often involve a multi-disciplinary approach.",0,0,negative,,,
common_voice_en_35182,Common Voice,common_voice_en_35182,"""I'm going away,"" he said.",0,0,negative,,,
common_voice_en_598304,Common Voice,common_voice_en_598304,Funny how that one is the only chimney not producing any smoke.,0,0,neutral,,,
common_voice_en_17279002,Common Voice,common_voice_en_17279002,"""You're a good lad, you know?"" he told his son with stern eyes.",0,0,positive,,,
common_voice_en_22137285,Common Voice,common_voice_en_22137285,"At left, contrast control.",0,0,neutral,,,
common_voice_en_20374585,Common Voice,common_voice_en_20374585,"To test the radio transmitting systems, a pre-recorded female voice was transmitted.",0,0,negative,,,
common_voice_en_116588,Common Voice,common_voice_en_116588,Are you a hypnotist?,0,0,negative,,,
common_voice_en_19588675,Common Voice,common_voice_en_19588675,Giuffria will support headline act Dokken on the Sunday.,0,0,positive,,,
train_dia38_utt0,MELD,train_dia38_utt0,You kissed another woman!,0,0,negative,,,
common_voice_en_3245719,Common Voice,common_voice_en_3245719,"Don't knock on death's door, ring the doorbell and run.",0,0,negative,,,
common_voice_en_18662012,Common Voice,common_voice_en_18662012,"In light of recent developments, the meeting is postponed until tomorrow.",0,0,neutral,,,
common_voice_en_17885263,Common Voice,common_voice_en_17885263,"The more you stir, the more it stinks.",0,0,negative,,,
common_voice_en_20322943,Common Voice,common_voice_en_20322943,Its origin is unclear.,0,0,negative,,,
common_voice_en_577133,Common Voice,common_voice_en_577133,Indians in native dress with instruments under shelter dancing.,0,0,neutral,,,
common_voice_en_20186134,Common Voice,common_voice_en_20186134,"The mountain is high, and forms part of the Berserker Range.",0,0,positive,,,
common_voice_en_546193,Common Voice,common_voice_en_546193,"You'll live, and you'll learn that a man shouldn't be so stupid.",0,0,positive,,,
common_voice_en_19313657,Common Voice,common_voice_en_19313657,Damn you all!,0,0,positive,,,
common_voice_en_590880,Common Voice,common_voice_en_590880,"He was excited, and at the same time uneasy: maybe the girl had already forgotten him.",0,0,negative,,,
dev_dia78_utt1,MELD,dev_dia78_utt1,You don?óÔé¼Ôäót have a,0,0,neutral,,,
common_voice_en_20179798,Common Voice,common_voice_en_20179798,"Because sapsuckers attack living trees, they are often considered a pest species.",0,0,negative,,,
common_voice_en_604628,Common Voice,common_voice_en_604628,"""You're the one who may die,"" the alchemist said.",0,0,positive,,,
common_voice_en_142328,Common Voice,common_voice_en_142328,"He is going to transform himself into the wind, just to demonstrate his powers.",0,0,positive,,,
common_voice_en_17386985,Common Voice,common_voice_en_17386985,"I sucked at it, but it was much more fun than most normal chess games.",0,0,negative,,,
common_voice_en_490887,Common Voice,common_voice_en_490887,Let me out of here!,0,0,negative,,,
train_dia232_utt7,MELD,train_dia232_utt7,What is it? Is there something fundamentally unmarriable about me?,0,0,negative,,,
common_voice_en_19561604,Common Voice,common_voice_en_19561604,Both run off when a military truck arrives.,0,0,negative,,,
common_voice_en_22532824,Common Voice,common_voice_en_22532824,"Afraid of being left alone, she follows.",0,0,positive,,,
train_dia1009_utt11,MELD,train_dia1009_utt11,And-and a power tie?,0,0,positive,,,
common_voice_en_20382210,Common Voice,common_voice_en_20382210,"According to research, the Santa Fe is the least expensive vehicle to insure.",0,0,neutral,,,
common_voice_en_575186,Common Voice,common_voice_en_575186,"Hey look, a flying pig!",0,0,positive,,,
common_voice_en_461786,Common Voice,common_voice_en_461786,Michael opened a browser and navigated to an anonymous search engine.,0,0,neutral,,,
common_voice_en_19819299,Common Voice,common_voice_en_19819299,"The state line follows Jacobs Fork and Horsepen Creek, which form a tight bend.",0,0,negative,,,
common_voice_en_17959001,Common Voice,common_voice_en_17959001,"Hey look, a flying pig!",0,0,positive,,,
common_voice_en_19519315,Common Voice,common_voice_en_19519315,His father was a Miranda who had raped his peasant mother.,0,0,negative,,,
common_voice_en_5559214,Common Voice,common_voice_en_5559214,ICBM is the abbreviation for intercontinental ballistic missile.,0,0,neutral,,,
train_dia90_utt0,MELD,train_dia90_utt0,What the hell is this?!,0,0,negative,,,
common_voice_en_22580,Common Voice,common_voice_en_22580,"""My name is Melchizedek,"" said the old man.",0,0,positive,,,
common_voice_en_19217381,Common Voice,common_voice_en_19217381,"Performed with responsibly, there is no risk.",0,0,positive,,,
common_voice_en_18669923,Common Voice,common_voice_en_18669923,"His list includes four-legged ""germs"" as he kills several donkeys.",0,0,negative,,,
common_voice_en_19783655,Common Voice,common_voice_en_19783655,The highway connects to these truck stops via a signalized intersection with Libbey Road.,0,0,positive,,,
common_voice_en_20505774,Common Voice,common_voice_en_20505774,"In a word, Should they seek out some group willing to purchase the school?",0,0,neutral,,,
common_voice_en_513893,Common Voice,common_voice_en_513893,One of the worst crooks in town!,0,0,negative,,,
common_voice_en_17993475,Common Voice,common_voice_en_17993475,"Nora finds herself ugly, because she has pimples.",0,0,negative,,,
common_voice_en_18214441,Common Voice,common_voice_en_18214441,In nineteen-sixty-nine the first man set foot on the moon's surface.,0,0,positive,,,
common_voice_en_494598,Common Voice,common_voice_en_494598,"They were spaced out, in rows three feet apart.",0,0,negative,,,
common_voice_en_20836572,Common Voice,common_voice_en_20836572,One man is severely injured.,0,0,negative,,,
common_voice_en_24049546,Common Voice,common_voice_en_24049546,"The current co-Chairmen are ""Dirty Bob"" Krotts and Dick Freeman.",0,0,positive,,,
common_voice_en_23695371,Common Voice,common_voice_en_23695371,To promote For Whose Advantage?,0,0,negative,,,
common_voice_en_108313,Common Voice,common_voice_en_108313,Where's your coat and hat?,0,0,negative,,,
common_voice_en_18667512,Common Voice,common_voice_en_18667512,I'm going to call it a day.,0,0,negative,,,
train_dia393_utt6,MELD,train_dia393_utt6,"Ross, come on! Get in the bloody scrum! Ross, get in!",0,0,negative,,,
common_voice_en_163397,Common Voice,common_voice_en_163397,You killed all three of them for nothing.,0,0,negative,,,
common_voice_en_424012,Common Voice,common_voice_en_424012,To speak without thinking is to shoot without taking aim,0,0,negative,,,
common_voice_en_17985741,Common Voice,common_voice_en_17985741,The owner's eye fattens the horse.,0,0,negative,,,
common_voice_en_643979,Common Voice,common_voice_en_643979,I wish they were rabbits.,0,0,negative,,,
common_voice_en_18901734,Common Voice,common_voice_en_18901734,Greyson is openly gay.,0,0,negative,,,
common_voice_en_22207438,Common Voice,common_voice_en_22207438,"B. Carr is a wily shyster whose clients are invariably ""as guilty as hell"".",0,0,negative,,,
common_voice_en_19960080,Common Voice,common_voice_en_19960080,A photograph of the site is available online.,0,0,neutral,,,
common_voice_en_40162,Common Voice,common_voice_en_40162,"They blow across the world without a birthplace, and with no place to die.",0,0,neutral,,,
common_voice_en_23380221,Common Voice,common_voice_en_23380221,The ornithological section was mainly written by Alfred Moquin-Tandon.,0,0,neutral,,,
common_voice_en_17250024,Common Voice,common_voice_en_17250024,"She outed herself as lesbian last year, didn't you hear?",0,0,negative,,,
common_voice_en_17976547,Common Voice,common_voice_en_17976547,The flint sputtered and lit a pine torch.,0,0,negative,,,
common_voice_en_17520276,Common Voice,common_voice_en_17520276,"Yours sincerely, Satan.",0,0,negative,,,
common_voice_en_200915,Common Voice,common_voice_en_200915,The boy continued to listen to his heart as they crossed the desert.,0,0,positive,,,
common_voice_en_556127,Common Voice,common_voice_en_556127,"""If good things are coming, they will be a pleasant surprise,"" said the seer.",0,0,positive,,,
common_voice_en_483450,Common Voice,common_voice_en_483450,I don't know the desert that well yet.,0,0,neutral,,,
train_dia726_utt7,MELD,train_dia726_utt7,Yeah?óÔé¼ÔÇØNo!!,0,0,negative,,,
common_voice_en_19422021,Common Voice,common_voice_en_19422021,But we can never talk enough about that.,0,0,neutral,,,
common_voice_en_74000,Common Voice,common_voice_en_74000,No doubt the impact had caused a flash of fire.,0,0,negative,,,
common_voice_en_204858,Common Voice,common_voice_en_204858,"Our bitch had puppies, do you want one?",0,0,positive,,,
common_voice_en_18452922,Common Voice,common_voice_en_18452922,The word is a hybrid of both Latin and Greek.,0,0,neutral,,,
common_voice_en_23916076,Common Voice,common_voice_en_23916076,"Meanwhile, a shark hunter chains some spare ribs to the side of a dock.",0,0,negative,,,
common_voice_en_17147898,Common Voice,common_voice_en_17147898,Beggars can't be choosers.,0,0,negative,,,
common_voice_en_191547,Common Voice,common_voice_en_191547,Every cock crows loud on his own dunghill,0,0,negative,,,
common_voice_en_152628,Common Voice,common_voice_en_152628,Are you a hypnotist?,0,0,negative,,,
common_voice_en_18016062,Common Voice,common_voice_en_18016062,The allusion is not an illusion.,0,0,neutral,,,
test_dia68_utt1,MELD,test_dia68_utt1,"Rach, I told you everything I knew last night!",0,0,negative,,,
common_voice_en_18314997,Common Voice,common_voice_en_18314997,"How old are you, mother.",0,0,negative,,,
common_voice_en_19753950,Common Voice,common_voice_en_19753950,Santali is also spoken.,0,0,neutral,,,
common_voice_en_17938104,Common Voice,common_voice_en_17938104,I should say so!,0,0,positive,,,
common_voice_en_19345531,Common Voice,common_voice_en_19345531,"At this point, he was anti-British and staunchly anti-imperialist.",0,0,negative,,,
common_voice_en_33775,Common Voice,common_voice_en_33775,Please look up Tammy and the T-Rex work.,0,0,neutral,,,
common_voice_en_22224967,Common Voice,common_voice_en_22224967,The town of Hurt is directly to the south across the river.,0,0,neutral,,,
common_voice_en_17258912,Common Voice,common_voice_en_17258912,What did you think of that trip?,0,0,positive,,,
common_voice_en_625266,Common Voice,common_voice_en_625266,Let me comb your hair.,0,0,positive,,,
common_voice_en_11351934,Common Voice,common_voice_en_11351934,What a bummer!,0,0,negative,,,
common_voice_en_19958461,Common Voice,common_voice_en_19958461,Ron Reagan lives in Seattle.,0,0,positive,,,
